distance_km,package_weight_kg,num_stops,traffic_index,warehouse_processing_hrs,fuel_price_index,is_peak_season,carrier_type,weather_condition,delivery_time_hours
73.99830598189088,5.581006748628875,2,2.2218239656617857,1.6147250109742435,99.0603366063236,1,Air,Clear,11.078495472093458
187.25479726179873,3.3207144010784537,1,2.091883161259551,4.551040667370517,119.62333513554725,0,Rail,Rain,16.810252139070702
133.04652685758927,16.733966391903106,3,0.6591668735198117,0.36516804124501556,90.16193796621684,0,Road,Rain,12.808236634264052
136.55944037804994,3.7289937927150225,5,1.4812416664866745,1.06236903416364,99.18112113837122,1,Road,Clear,16.141997569858113
351.8178278964938,19.314690196215775,4,2.0325054957673894,1.720798938674874,83.68184418683437,0,Rail,Clear,22.390669296141645
137.8973881206929,27.814568363418093,2,2.283704078958396,1.4729499409331948,85.58640440157825,0,Air,Rain,9.606679012990138
190.7889085165095,5.748961785607181,4,2.5402104013168683,1.9239386481645795,89.9891230731526,0,Road,Clear,18.14383726452772
42.22100033534729,6.167244920854701,3,1.3261072541625647,3.402819245456162,85.2712210625023,0,Road,Clear,9.227678703368966
395.9334941522518,27.256004065422903,4,2.591790105636961,2.7268734253122684,92.58071098357055,0,Road,Clear,27.432449733125463
260.43866353614993,13.71449542971317,4,1.3856360650141106,1.0431083966547299,120.85939941401237,1,Road,Clear,21.572850966649792
154.06636542882754,24.79970220432183,2,0.5174671030000075,0.3592119058695008,99.56712920801088,0,Road,Storm,16.407705222778546
129.41642800943762,10.823609767375935,4,2.0250147495925344,2.8713381551269883,109.42626041094525,0,Road,Clear,13.88063019477237
224.14724126368256,11.48445065669057,2,1.1041714928948307,1.0595817587854202,113.09882820289705,0,Road,Clear,17.90271708621572
305.3095125387829,13.442852084420032,2,0.8109532549838192,1.4580239448942405,86.69876242153826,0,Road,Storm,20.4367014867145
398.91375591405443,38.59184087123969,4,1.1458945250120351,2.533782662478853,90.02185105088866,0,Rail,Clear,21.692240783105674
255.60968942428306,23.469739290828382,2,2.5697849951985132,2.8096821867301163,109.18982472953037,0,Road,Clear,19.566257506761612
166.6090996664568,7.277787045533326,3,2.7850032706504546,2.432005521361429,92.38860393383746,1,Road,Clear,18.249531866344512
277.86330078337653,15.181249206153899,6,2.9042415596756026,4.05552540940395,108.39504605949561,0,Road,Storm,28.0448731713314
249.54744554989858,10.223953297492633,1,1.2570759075006275,1.3385608607577177,120.12786905245177,0,Rail,Storm,16.88425989239485
166.9971112279199,8.725666290474523,4,1.6398217704726241,0.8005141230870649,82.53540535107122,0,Road,Clear,10.406962459300388
245.42201722190808,18.928434057766555,0,2.5063152570204594,0.6101797902387373,95.7167900458783,0,Road,Rain,20.225560387604364
242.81270964988465,16.24322079329664,4,1.294756721267611,0.8399576682347795,97.6207435274687,0,Road,Rain,19.664628219317773
153.52920170774976,5.810868844799177,2,1.4628579657823664,0.8688737151780089,93.68360258715495,0,Road,Clear,12.517423791406067
114.40198295051587,13.468608621785751,5,1.0931862230741052,1.63333564866186,92.70431192001338,0,Air,Clear,8.332069194164887
230.9469131655122,8.50131250166381,5,1.9309182983793145,2.0686081590972285,94.09455022301968,0,Road,Rain,19.600240280944845
79.81124608696051,18.07586348128718,2,2.148166747063276,0.5327927265689109,99.81699128845824,0,Road,Clear,8.31893643810737
67.95209442502006,8.185565411582887,2,1.2960986377164911,2.53902019750204,101.97861761960456,0,Road,Clear,7.1244386738591245
192.5588921220011,11.539852116231462,6,0.5605762912789107,2.712617453464219,111.44093011171577,0,Road,Clear,16.659070273458706
227.36501427924136,8.927713199848286,2,2.339769533424925,2.1046921436058077,99.69857597427998,0,Rail,Clear,17.41238320221778
191.71287959895335,2.414540978784856,6,2.0414932233664755,0.9450220663163651,113.41809936761169,0,Rail,Clear,15.454582816941706
204.07538849463577,37.32164863777305,1,1.047496964003402,3.3189363876130886,92.89839907902073,0,Air,Clear,10.383502633538578
225.1609400962987,13.35554125895209,3,1.2866191879144269,1.31982145455246,85.58364594866056,1,Road,Clear,19.651891111304398
352.5567885051923,38.18921445403767,5,2.8927839731741933,0.7163984509336603,96.34295158705697,0,Road,Storm,30.17156042218375
258.10772334660714,13.820714060289053,2,2.0755088625232148,0.527859037194351,105.54991185486388,0,Air,Clear,9.892617796434442
253.70978694853437,21.398290236879728,5,1.9886943909784613,1.5343305758010444,110.3256004377371,0,Road,Clear,20.255879857209557
183.9191228577149,7.703284908664413,5,2.0992268436588586,0.959167473469077,117.52280302747047,1,Rail,Clear,16.037802551462242
187.9767164592894,7.870381025341666,2,2.8861113369843925,0.40074632686842016,103.48240364780425,0,Road,Clear,16.244072011003638
145.9761251617362,12.790988979835927,4,1.3496476837324871,0.2916993396860123,109.03631207000596,1,Road,Rain,17.62560143500679
200.58128060649398,37.961596058328674,3,1.2022899402628888,1.7119985411020076,116.42535240857751,1,Air,Clear,14.12064625741332
77.0809800799262,5.999421548236777,5,1.441856200673061,0.34283449447032255,90.64903722233693,0,Road,Clear,6.721263529397459
353.47116637514006,1.7912441808345563,1,2.5023727351930685,0.1009672231577724,97.47830800730897,0,Road,Clear,22.2205716441089
92.20167227403503,26.825242106165703,6,0.8023971859749397,2.7397699979147854,133.25095852639546,0,Road,Rain,12.438326688490553
257.8115075417916,22.33056365301698,5,1.017061744881711,0.592135829805324,110.2766673076309,1,Road,Rain,22.751011793518934
328.7277716209162,9.351148244352641,3,1.070613781195497,1.915150484797768,106.12840370435646,0,Road,Clear,18.972693470174594
257.46622750030485,47.92585024153189,5,2.090943477967534,1.510829410938408,110.72429013190872,1,Road,Rain,19.59334340132318
513.5834793449599,49.29247587717252,4,2.103957561573096,0.784512354118817,83.97187425232774,0,Air,Rain,18.57554383428401
33.033498115897494,2.2247318346047864,2,1.4297159584766113,3.575000041811803,92.23808285702005,1,Road,Rain,13.345816124438286
119.21409283872687,7.548388572052171,1,1.1904806813781512,2.138951520514475,87.85242544626344,0,Road,Storm,12.179699723589854
325.6638162923698,12.720060872864604,3,2.386629828298788,1.2571350563103292,105.02329983650999,0,Road,Rain,23.935638820897662
66.02814676301054,17.721750317214383,8,0.5793164173745733,0.6431921892929262,95.57240722107667,0,Rail,Clear,10.831810276937604
94.12236593899149,15.840685709956091,3,2.3468442768702342,2.019392799974974,101.14466186956504,1,Road,Clear,13.518149845579591
217.0511712186958,13.317104329958259,4,1.0256849859271444,2.247912233365756,96.2678050324141,0,Road,Rain,17.869118998008044
165.38484675903396,5.1918296268768565,3,2.7569426423695784,1.4093615779982853,80.4831288701724,0,Rail,Rain,16.30680713386263
209.36306280080453,19.343145920365824,2,1.53423311430633,1.2824248808318117,110.61971724584826,0,Rail,Clear,11.5515797187227
173.9306478214022,20.131902428965425,5,2.1057422583561096,2.1347104977973372,78.8536427543447,0,Air,Clear,11.033887446554456
183.52518093229486,25.54015351038343,0,0.8024232744196051,1.234137289766219,91.26823912874424,0,Air,Clear,5.027859655610328
100.4115160699157,4.52359928499338,1,1.13471102112613,0.7050516867576568,84.21433264014264,1,Road,Clear,11.130942050313777
180.06482646032572,11.19119524530319,2,2.2515214858889006,0.3696457068631458,89.44310595751725,0,Rail,Clear,12.069501767538174
124.43897535215038,8.978154682422256,5,1.875888625830517,1.2416393822801135,102.42230275383692,1,Road,Clear,15.937196576046995
135.34106377533877,4.441505659325848,6,2.4261934524113937,0.3580114762059661,114.82027552723385,1,Road,Rain,18.88457221723436
255.8147238943767,11.051001107829032,6,1.9085058494018798,2.267677776489163,81.2680601327956,1,Road,Clear,24.57394702435342
63.62351767864919,5.439547289205064,2,1.9233279518306068,1.2417348137333395,93.31350378038886,0,Road,Clear,13.000897125207473
22.97469664889038,3.747979118905646,6,2.6456474543235884,2.5157285364440307,79.01146848468844,0,Road,Clear,11.585673449490322
245.2350495609982,22.532558557574607,4,1.561724793264602,1.5976551713815494,92.73505569167078,0,Road,Rain,19.25167297921575
180.17233912376338,9.309892019150373,5,2.73761179914376,1.9212496636059972,100.86270482359537,0,Road,Clear,17.49695104980046
328.5260047143385,7.235122341831947,4,1.4305381201124974,0.762278893862055,109.20493080583078,0,Air,Clear,10.282909735510934
95.83037864494112,29.901471347947187,2,1.3214855169251187,1.1781046804131754,74.57725616233475,1,Road,Clear,13.183021289144376
150.58085094072308,20.5610408375586,0,2.448553191849447,1.5814344554099273,106.60662183909427,0,Road,Rain,14.907292758789676
169.1973426614844,1.5635574891958204,7,0.5288659987408213,1.449265786364783,88.32831989113583,0,Road,Clear,14.346020815579267
108.54134737255833,17.80626541497635,0,0.9304802995970097,1.402739414558706,85.40571067367722,0,Road,Clear,8.328179206953667
87.8033249258998,17.744960210951547,4,0.6794143494694572,0.5218389710328845,100.80985234110096,1,Air,Storm,11.499175389995894
252.35606085109163,10.687283235471787,5,1.7802627325228961,0.21798001428902644,107.52575565397082,0,Road,Clear,19.161203786361636
59.1895966312238,10.365825820129933,6,2.0701775033214904,0.4879229950494115,98.79454317840448,1,Road,Clear,12.815390550944322
78.16941645289484,2.743662453750662,3,0.5259398646562679,0.1,86.8824322651348,0,Road,Storm,8.215881581843666
147.49679260967721,47.564633032347224,6,0.9036588713508447,0.25580730025866605,98.78822798628568,0,Road,Rain,14.16687995769388
269.27745347410905,11.017017396201075,4,1.2563533964892641,1.666661329548402,91.29785759800322,1,Road,Clear,19.878016035031234
113.18256138320149,17.111406066974975,4,1.2355658380715038,1.0615470860661458,107.24838969945878,0,Air,Rain,11.121708902385468
104.07417103201733,11.506754676350557,3,0.7428317922363075,0.6682555546292455,112.90429397563118,0,Rail,Clear,9.791676642312348
142.16496253954858,7.340284439016948,5,0.932118640126341,1.0450495548226726,112.13754389061731,1,Road,Rain,12.586438377636782
198.1452163679577,23.755690096823557,2,2.617629402430928,0.16726461986023633,99.76301802423984,0,Rail,Clear,15.623855043787353
128.70918882822116,14.838142982273633,4,2.2514528540350094,1.218046649042524,113.47192821474684,0,Air,Clear,10.94623755738195
288.9994117539893,11.091272959942895,5,1.2402359566583665,0.39738433260495,87.74823656054082,1,Road,Storm,22.871289914776714
295.93794265021415,16.977979354955924,2,1.1585186607902125,3.002537867824807,121.39439598909749,0,Rail,Rain,19.226701618195715
147.4920707217027,12.355822404519405,3,0.7004980053833796,1.9850206132778716,87.68101507122255,1,Road,Clear,12.595201633497561
